codigo_distrito,distrito,codigo_concelho,concelho,codigo_freguesia,freguesia,eleitores
16,Viana do Castelo,1606,Ponte da Barca,160630,União das freguesias de Vila Chã (São João Baptista e Santiago),20803
16,Viana do Castelo,1607,Ponte de Lima,160701,Anais,42769
16,Viana do Castelo,1607,Ponte de Lima,160703,São Pedro d'Arcos,18464
16,Viana do Castelo,1607,Ponte de Lima,160704,Arcozelo,16558
16,Viana do Castelo,1607,Ponte de Lima,160707,Beiral do Lima,7634
16,Viana do Castelo,1607,Ponte de Lima,160708,Bertiandos,1898
16,Viana do Castelo,1607,Ponte de Lima,160709,Boalhosa,48413
16,Viana do Castelo,1607,Ponte de Lima,160710,Brandara,12392
16,Viana do Castelo,1607,Ponte de Lima,160713,Calheiros,32905
16,Viana do Castelo,1607,Ponte de Lima,160714,Calvelo,34130
16,Viana do Castelo,1607,Ponte de Lima,160716,Correlhã,25561
16,Viana do Castelo,1607,Ponte de Lima,160717,Estorãos,37009
16,Viana do Castelo,1607,Ponte de Lima,160718,Facha,7917
16,Viana do Castelo,1607,Ponte de Lima,160719,Feitosa,17355
16,Viana do Castelo,1607,Ponte de Lima,160721,Fontão,17258
16,Viana do Castelo,1607,Ponte de Lima,160724,Friastelas,46339
16,Viana do Castelo,1607,Ponte de Lima,160726,Gandra,29446
16,Viana do Castelo,1607,Ponte de Lima,160727,Gemieira,14262
16,Viana do Castelo,1607,Ponte de Lima,160728,Gondufe,40299
16,Viana do Castelo,1607,Ponte de Lima,160729,Labruja,18915
16,Viana do Castelo,1607,Ponte de Lima,160734,Poiares,45680
16,Viana do Castelo,1607,Ponte de Lima,160737,Refóios do Lima,32391
16,Viana do Castelo,1607,Ponte de Lima,160739,Ribeira,13318
16,Viana do Castelo,1607,Ponte de Lima,160740,Sá,8237
16,Viana do Castelo,1607,Ponte de Lima,160742,Santa Comba,9095
16,Viana do Castelo,1607,Ponte de Lima,160743,Santa Cruz do Lima,5053
16,Viana do Castelo,1607,Ponte de Lima,160744,Rebordões (Santa Maria),29825
16,Viana do Castelo,1607,Ponte de Lima,160745,Seara,11515
16,Viana do Castelo,1607,Ponte de Lima,160746,Serdedelo,46951
16,Viana do Castelo,1607,Ponte de Lima,160747,Rebordões (Souto),29370
16,Viana do Castelo,1607,Ponte de Lima,160750,Vitorino das Donas,5953
16,Viana do Castelo,1607,Ponte de Lima,160752,Arca e Ponte de Lima,44890
16,Viana do Castelo,1607,Ponte de Lima,160753,"Ardegão, Freixo e Mato",21144
16,Viana do Castelo,1607,Ponte de Lima,160754,Associação de freguesias do Vale do Neiva,43967
16,Viana do Castelo,1607,Ponte de Lima,160755,Bárrio e Cepões,22968
16,Viana do Castelo,1607,Ponte de Lima,160756,Cabaços e Fojo Lobal,46700
16,Viana do Castelo,1607,Ponte de Lima,160757,Cabração e Moreira do Lima,4455
16,Viana do Castelo,1607,Ponte de Lima,160758,Fornelos e Queijada,36244
16,Viana do Castelo,1607,Ponte de Lima,160759,"Labrujó, Rendufe e Vilar do Monte",35731
16,Viana do Castelo,1607,Ponte de Lima,160760,Navió e Vitorino dos Piães,19229
16,Viana do Castelo,1608,Valença,160802,Boivão,19857
16,Viana do Castelo,1608,Valença,160803,Cerdal,10522
16,Viana do Castelo,1608,Valença,160805,Fontoura,46849
16,Viana do Castelo,1608,Valença,160806,Friestas,46701
16,Viana do Castelo,1608,Valença,160808,Ganfei,46089
16,Viana do Castelo,1608,Valença,160812,São Pedro da Torre,41992
16,Viana do Castelo,1608,Valença,160816,Verdoejo,11609
16,Viana do Castelo,1608,Valença,160817,União das freguesias de Gandra e Taião,23890
16,Viana do Castelo,1608,Valença,160818,União das freguesias de Gondomil e Sanfins,33541
16,Viana do Castelo,1608,Valença,160819,União das freguesias de São Julião e Silva,14895
16,Viana do Castelo,1608,Valença,160820,"União das freguesias de Valença, Cristelo Covo e Arão",8153
16,Viana do Castelo,1609,Viana do Castelo,160901,Afife,13371
16,Viana do Castelo,1609,Viana do Castelo,160902,Alvarães,9301
16,Viana do Castelo,1609,Viana do Castelo,160903,Amonde,15714
16,Viana do Castelo,1609,Viana do Castelo,160904,Anha,32576
16,Viana do Castelo,1609,Viana do Castelo,160905,Areosa,1922
16,Viana do Castelo,1609,Viana do Castelo,160908,Carreço,23851
16,Viana do Castelo,1609,Viana do Castelo,160910,Castelo do Neiva,36508
16,Viana do Castelo,1609,Viana do Castelo,160911,Darque,37704
16,Viana do Castelo,1609,Viana do Castelo,160914,Freixieiro de Soutelo,24376
16,Viana do Castelo,1609,Viana do Castelo,160915,Lanheses,30831
16,Viana do Castelo,1609,Viana do Castelo,160920,Montaria,36352
16,Viana do Castelo,1609,Viana do Castelo,160922,Mujães,8704
16,Viana do Castelo,1609,Viana do Castelo,160923,São Romão de Neiva,40304
16,Viana do Castelo,1609,Viana do Castelo,160925,Outeiro,5850
16,Viana do Castelo,1609,Viana do Castelo,160926,Perre,4508
16,Viana do Castelo,1609,Viana do Castelo,160928,Santa Marta de Portuzelo,20469
16,Viana do Castelo,1609,Viana do Castelo,160935,Vila Franca,26293
16,Viana do Castelo,1609,Viana do Castelo,160938,Vila de Punhe,47184
16,Viana do Castelo,1609,Viana do Castelo,160940,Chafé,47311
16,Viana do Castelo,1609,Viana do Castelo,160941,União das freguesias de Barroselas e Carvoeiro,31569
16,Viana do Castelo,1609,Viana do Castelo,160942,União das freguesias de Cardielos e Serreleis,34651
16,Viana do Castelo,1609,Viana do Castelo,160943,"União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",27121
16,Viana do Castelo,1609,Viana do Castelo,160944,União das freguesias de Mazarefes e Vila Fria,27032
16,Viana do Castelo,1609,Viana do Castelo,160945,"União das freguesias de Nogueira, Meixedo e Vilar de Murteda",37876
16,Viana do Castelo,1609,Viana do Castelo,160946,"União das freguesias de Subportela, Deocriste e Portela Susã",5033
16,Viana do Castelo,1609,Viana do Castelo,160947,União das freguesias de Torre e Vila Mou,8413
16,Viana do Castelo,1609,Viana do Castelo,160948,União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,20976
16,Viana do Castelo,1610,Vila Nova de Cerveira,161003,Cornes,42296
16,Viana do Castelo,1610,Vila Nova de Cerveira,161004,Covas,5060
16,Viana do Castelo,1610,Vila Nova de Cerveira,161006,Gondarém,29689
16,Viana do Castelo,1610,Vila Nova de Cerveira,161007,Loivo,30728
16,Viana do Castelo,1610,Vila Nova de Cerveira,161009,Mentrestido,44771
16,Viana do Castelo,1610,Vila Nova de Cerveira,161012,Sapardos,34105
16,Viana do Castelo,1610,Vila Nova de Cerveira,161013,Sopo,22778
16,Viana do Castelo,1610,Vila Nova de Cerveira,161016,União das freguesias de Campos e Vila Meã,8610
16,Viana do Castelo,1610,Vila Nova de Cerveira,161017,União das freguesias de Candemil e Gondar,36330
16,Viana do Castelo,1610,Vila Nova de Cerveira,161018,União das freguesias de Reboreda e Nogueira,42129
16,Viana do Castelo,1610,Vila Nova de Cerveira,161019,União das freguesias de Vila Nova de Cerveira e Lovelhe,38721
17,Vila Real,1701,Alijó,170101,Alijó,12125
17,Vila Real,1701,Alijó,170107,Favaios,8656
17,Vila Real,1701,Alijó,170108,Pegarinhos,28552
17,Vila Real,1701,Alijó,170109,Pinhão,33155
17,Vila Real,1701,Alijó,170112,Sanfins do Douro,3831
17,Vila Real,1701,Alijó,170113,Santa Eugénia,8337
17,Vila Real,1701,Alijó,170114,São Mamede de Ribatua,34154
17,Vila Real,1701,Alijó,170116,Vila Chã,10228
17,Vila Real,1701,Alijó,170117,Vila Verde,20131
17,Vila Real,1701,Alijó,170118,Vilar de Maçada,10990
17,Vila Real,1701,Alijó,170120,União das freguesias de Carlão e Amieiro,10814
17,Vila Real,1701,Alijó,170121,União das freguesias de Castedo e Cotas,21345
17,Vila Real,1701,Alijó,170122,União das freguesias de Pópulo e Ribalonga,46686
17,Vila Real,1701,Alijó,170123,"União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",14976
17,Vila Real,1702,Boticas,170203,Beça,22876
17,Vila Real,1702,Boticas,170208,Covas do Barroso,34206
17,Vila Real,1702,Boticas,170210,Dornelas,18815
17,Vila Real,1702,Boticas,170213,Pinho,5368
17,Vila Real,1702,Boticas,170215,Sapiãos,16623
17,Vila Real,1702,Boticas,170217,Alturas do Barroso e Cerdedo,13064
17,Vila Real,1702,Boticas,170218,Ardãos e Bobadela,41819
17,Vila Real,1702,Boticas,170219,Boticas e Granja,36299
17,Vila Real,1702,Boticas,170220,"Codessoso, Curros e Fiães do Tâmega",18186
17,Vila Real,1702,Boticas,170221,Vilar e Viveiro,8403
17,Vila Real,1703,Chaves,170301,Águas Frias,41161
17,Vila Real,1703,Chaves,170302,Anelhe,20045
17,Vila Real,1703,Chaves,170305,Bustelo,40467
17,Vila Real,1703,Chaves,170309,Cimo de Vila da Castanheira,35162
17,Vila Real,1703,Chaves,170310,Curalha,6322
17,Vila Real,1703,Chaves,170312,Ervededo,33136
17,Vila Real,1703,Chaves,170313,Faiões,42207
17,Vila Real,1703,Chaves,170314,Lama de Arcos,11251
17,Vila Real,1703,Chaves,170316,Mairos,38984
17,Vila Real,1703,Chaves,170317,Moreiras,38253
17,Vila Real,1703,Chaves,170318,Nogueira da Montanha,10305
17,Vila Real,1703,Chaves,170320,Oura,11419
17,Vila Real,1703,Chaves,170321,Outeiro Seco,43370
17,Vila Real,1703,Chaves,170322,Paradela,41125
17,Vila Real,1703,Chaves,170324,Redondelo,47427
17,Vila Real,1703,Chaves,170327,Sanfins,39858
17,Vila Real,1703,Chaves,170329,Santa Leocádia,22326
17,Vila Real,1703,Chaves,170330,Santo António de Monforte,37137
17,Vila Real,1703,Chaves,170331,Santo Estêvão,2899
17,Vila Real,1703,Chaves,170333,São Pedro de Agostém,2059
17,Vila Real,1703,Chaves,170334,São Vicente,5523
17,Vila Real,1703,Chaves,170340,Tronco,3179
17,Vila Real,1703,Chaves,170341,Vale de Anta,42238
17,Vila Real,1703,Chaves,170343,Vila Verde da Raia,37999
17,Vila Real,1703,Chaves,170344,Vilar de Nantes,17544
17,Vila Real,1703,Chaves,170345,Vilarelho da Raia,42872
17,Vila Real,1703,Chaves,170347,Vilas Boas,14015
17,Vila Real,1703,Chaves,170348,Vilela Seca,37695
17,Vila Real,1703,Chaves,170349,Vilela do Tâmega,27501
17,Vila Real,1703,Chaves,170350,Santa Maria Maior,40708
17,Vila Real,1703,Chaves,170353,Planalto de Monforte (União das freguesias de Oucidres e Bobadela),42076
17,Vila Real,1703,Chaves,170354,União das freguesias da Madalena e Samaiões,2184
17,Vila Real,1703,Chaves,170355,"União das freguesias das Eiras, São Julião de Montenegro e Cela",32839
17,Vila Real,1703,Chaves,170356,União das freguesias de Calvão e Soutelinho da Raia,41301
17,Vila Real,1703,Chaves,170357,União das freguesias de Loivos e Póvoa de Agrações,35954
17,Vila Real,1703,Chaves,170358,União das freguesias de Santa Cruz/Trindade e Sanjurge,19183
17,Vila Real,1703,Chaves,170359,União das freguesias de Soutelo e Seara Velha,42268
17,Vila Real,1703,Chaves,170360,União das freguesias de Travancas e Roriz,19998
17,Vila Real,1703,Chaves,170361,"Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)",31850
17,Vila Real,1704,Mesão Frio,170401,Barqueiros,16248
17,Vila Real,1704,Mesão Frio,170402,Cidadelhe,45091
17,Vila Real,1704,Mesão Frio,170403,Oliveira,26813
17,Vila Real,1704,Mesão Frio,170407,Vila Marim,19692
17,Vila Real,1704,Mesão Frio,170408,Mesão Frio (Santo André),29923
17,Vila Real,1705,Mondim de Basto,170501,Atei,4982
17,Vila Real,1705,Mondim de Basto,170502,Bilhó,45328
17,Vila Real,1705,Mondim de Basto,170505,São Cristóvão de Mondim de Basto,4126
17,Vila Real,1705,Mondim de Basto,170508,Vilar de Ferreiros,10559
17,Vila Real,1705,Mondim de Basto,170509,União das freguesias de Campanhó e Paradança,29009
17,Vila Real,1705,Mondim de Basto,170510,União das freguesias de Ermelo e Pardelhas,27438
17,Vila Real,1706,Montalegre,170601,Cabril,31935
17,Vila Real,1706,Montalegre,170603,Cervos,30637
17,Vila Real,1706,Montalegre,170604,Chã,13570
17,Vila Real,1706,Montalegre,170607,Covelo do Gerês,22494
17,Vila Real,1706,Montalegre,170609,Ferral,39958
17,Vila Real,1706,Montalegre,170612,Gralhas,9615
17,Vila Real,1706,Montalegre,170616,Morgade,20685
17,Vila Real,1706,Montalegre,170618,Negrões,47278
17,Vila Real,1706,Montalegre,170619,Outeiro,21126
17,Vila Real,1706,Montalegre,170623,Pitões das Junias,48316
17,Vila Real,1706,Montalegre,170625,Reigoso,22834
17,Vila Real,1706,Montalegre,170626,Salto,26330
17,Vila Real,1706,Montalegre,170627,Santo André,8769
17,Vila Real,1706,Montalegre,170629,Sarraquinhos,24483
17,Vila Real,1706,Montalegre,170631,Solveira,33949
17,Vila Real,1706,Montalegre,170632,Tourém,37008
17,Vila Real,1706,Montalegre,170635,Vila da Ponte,7158
17,Vila Real,1706,Montalegre,170636,"União das freguesias de Cambeses do Rio, Donões e Mourilhe",21113
17,Vila Real,1706,Montalegre,170637,União das freguesias de Meixedo e Padornelos,16042
17,Vila Real,1706,Montalegre,170638,União das freguesias de Montalegre e Padroso,30770
17,Vila Real,1706,Montalegre,170639,"União das freguesias de Paradela, Contim e Fiães",8229
17,Vila Real,1706,Montalegre,170640,União das freguesias de Sezelhe e Covelães,17729
17,Vila Real,1706,Montalegre,170641,União das freguesias de Venda Nova e Pondras,29664
17,Vila Real,1706,Montalegre,170642,União das freguesias de Viade de Baixo e Fervidelas,16447
17,Vila Real,1706,Montalegre,170643,União das freguesias de Vilar de Perdizes e Meixide,9432
17,Vila Real,1707,Murça,170701,Candedo,6544
17,Vila Real,1707,Murça,170703,Fiolhoso,3516
17,Vila Real,1707,Murça,170704,Jou,19219
17,Vila Real,1707,Murça,170705,Murça,25375
17,Vila Real,1707,Murça,170708,Valongo de Milhais,40529
17,Vila Real,1707,Murça,170710,União das freguesias de Carva e Vilares,27602
17,Vila Real,1707,Murça,170711,União das freguesias de Noura e Palheiros,16470
17,Vila Real,1708,Peso da Régua,170802,Fontelas,10666
17,Vila Real,1708,Peso da Régua,170805,Loureiro,21658
17,Vila Real,1708,Peso da Régua,170809,Sedielos,38059
17,Vila Real,1708,Peso da Régua,170810,Vilarinho dos Freires,47459
17,Vila Real,1708,Peso da Régua,170813,União das freguesias de Galafura e Covelinhas,20694
17,Vila Real,1708,Peso da Régua,170814,União das freguesias de Moura Morta e Vinhós,12640
17,Vila Real,1708,Peso da Régua,170815,União das freguesias de Peso da Régua e Godim,10642
17,Vila Real,1708,Peso da Régua,170816,União das freguesias de Poiares e Canelas,32854
17,Vila Real,1709,Ribeira de Pena,170901,Alvadia,33933
17,Vila Real,1709,Ribeira de Pena,170902,Canedo,30793
17,Vila Real,1709,Ribeira de Pena,170906,Santa Marinha,32886
17,Vila Real,1709,Ribeira de Pena,170908,União das freguesias de Cerva e Limões,20420
17,Vila Real,1709,Ribeira de Pena,170909,União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,32795
17,Vila Real,1710,Sabrosa,171001,Celeirós,1718
17,Vila Real,1710,Sabrosa,171002,Covas do Douro,6101
17,Vila Real,1710,Sabrosa,171004,Gouvinhas,25971
17,Vila Real,1710,Sabrosa,171005,Parada de Pinhão,33324
17,Vila Real,1710,Sabrosa,171007,Paços,30165
17,Vila Real,1710,Sabrosa,171009,Sabrosa,15976
17,Vila Real,1710,Sabrosa,171011,São Lourenço de Ribapinhão,14299
17,Vila Real,1710,Sabrosa,171013,Souto Maior,38430
17,Vila Real,1710,Sabrosa,171014,Torre do Pinhão,23327
17,Vila Real,1710,Sabrosa,171015,Vilarinho de São Romão,3388
17,Vila Real,1710,Sabrosa,171016,"União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro",3512
17,Vila Real,1710,Sabrosa,171017,União das freguesias de São Martinho de Antas e Paradela de Guiães,18638
17,Vila Real,1711,Santa Marta de Penaguião,171101,Alvações do Corgo,32633
17,Vila Real,1711,Santa Marta de Penaguião,171102,Cumieira,39358
17,Vila Real,1711,Santa Marta de Penaguião,171103,Fontes,43077
17,Vila Real,1711,Santa Marta de Penaguião,171106,Medrões,44274
17,Vila Real,1711,Santa Marta de Penaguião,171110,Sever,31040
17,Vila Real,1711,Santa Marta de Penaguião,171111,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane,18926
17,Vila Real,1711,Santa Marta de Penaguião,171112,União das freguesias de Louredo e Fornelos,35372
17,Vila Real,1712,Valpaços,171201,Água Revés e Crasto,735
17,Vila Real,1712,Valpaços,171203,Algeriz,7244
17,Vila Real,1712,Valpaços,171205,Bouçoães,28441
17,Vila Real,1712,Valpaços,171206,Canaveses,8977
17,Vila Real,1712,Valpaços,171209,Ervões,17532
17,Vila Real,1712,Valpaços,171211,Fornos do Pinhal,47877
17,Vila Real,1712,Valpaços,171212,Friões,24171
17,Vila Real,1712,Valpaços,171215,Padrela e Tazem,26627
17,Vila Real,1712,Valpaços,171216,Possacos,24182
17,Vila Real,1712,Valpaços,171217,Rio Torto,3165
17,Vila Real,1712,Valpaços,171219,Santa Maria de Emeres,26452
17,Vila Real,1712,Valpaços,171220,Santa Valha,3552
17,Vila Real,1712,Valpaços,171221,Santiago da Ribeira de Alhariz,37573
17,Vila Real,1712,Valpaços,171222,São João da Corveira,37019
17,Vila Real,1712,Valpaços,171223,São Pedro de Veiga de Lila,12956
17,Vila Real,1712,Valpaços,171224,Serapicos,23958
17,Vila Real,1712,Valpaços,171227,Vales,36456
17,Vila Real,1712,Valpaços,171229,Vassal,19113
17,Vila Real,1712,Valpaços,171230,Veiga de Lila,5018
17,Vila Real,1712,Valpaços,171231,Vilarandelo,25519
17,Vila Real,1712,Valpaços,171232,Carrazedo de Montenegro e Curros,33246
17,Vila Real,1712,Valpaços,171233,"Lebução, Fiães e Nozelos",29714
17,Vila Real,1712,Valpaços,171234,Sonim e Barreiros,36235
17,Vila Real,1712,Valpaços,171235,Tinhela e Alvarelhos,18531
17,Vila Real,1712,Valpaços,171236,Valpaços e Sanfins,41044
17,Vila Real,1713,Vila Pouca de Aguiar,171302,Alfarela de Jales,44790
17,Vila Real,1713,Vila Pouca de Aguiar,171303,Bornes de Aguiar,40245
17,Vila Real,1713,Vila Pouca de Aguiar,171304,Bragado,7986
17,Vila Real,1713,Vila Pouca de Aguiar,171305,Capeludos,8632
17,Vila Real,1713,Vila Pouca de Aguiar,171310,Soutelo de Aguiar,6536
17,Vila Real,1713,Vila Pouca de Aguiar,171311,Telões,26014
17,Vila Real,1713,Vila Pouca de Aguiar,171312,Tresminas,24657
17,Vila Real,1713,Vila Pouca de Aguiar,171313,Valoura,22422
17,Vila Real,1713,Vila Pouca de Aguiar,171314,Vila Pouca de Aguiar,36758
17,Vila Real,1713,Vila Pouca de Aguiar,171315,Vreia de Bornes,24160
17,Vila Real,1713,Vila Pouca de Aguiar,171316,Vreia de Jales,49677
17,Vila Real,1713,Vila Pouca de Aguiar,171317,Sabroso de Aguiar,9654
17,Vila Real,1713,Vila Pouca de Aguiar,171319,Alvão,13245
17,Vila Real,1713,Vila Pouca de Aguiar,171320,União das freguesias de Pensalvos e Parada de Monteiros,39683
17,Vila Real,1714,Vila Real,171401,Abaças,33565
17,Vila Real,1714,Vila Real,171403,Andrães,26505
17,Vila Real,1714,Vila Real,171404,Arroios,32973
17,Vila Real,1714,Vila Real,171406,Campeã,2838
17,Vila Real,1714,Vila Real,171409,Folhadela,3169
17,Vila Real,1714,Vila Real,171410,Guiães,2750
17,Vila Real,1714,Vila Real,171414,Lordelo,9180
17,Vila Real,1714,Vila Real,171415,Mateus,46965
17,Vila Real,1714,Vila Real,171416,Mondrões,22026
17,Vila Real,1714,Vila Real,171420,Parada de Cunhos,31247
17,Vila Real,1714,Vila Real,171426,Torgueda,34234
17,Vila Real,1714,Vila Real,171429,Vila Marim,30149
17,Vila Real,1714,Vila Real,171431,União das freguesias de Adoufe e Vilarinho de Samardã,9960
17,Vila Real,1714,Vila Real,171432,União das freguesias de Borbela e Lamas de Olo,39931
17,Vila Real,1714,Vila Real,171433,União das freguesias de Constantim e Vale de Nogueiras,33984
17,Vila Real,1714,Vila Real,171434,União das freguesias de Mouçós e Lamares,9360
17,Vila Real,1714,Vila Real,171435,União das freguesias de Nogueira e Ermida,21693
17,Vila Real,1714,Vila Real,171436,"União das freguesias de Pena, Quintã e Vila Cova",40378
17,Vila Real,1714,Vila Real,171437,União das freguesias de São Tomé do Castelo e Justes,21075
17,Vila Real,1714,Vila Real,171438,Vila Real,10849
18,Viseu,1801,Armamar,180101,Aldeias,25952
18,Viseu,1801,Armamar,180104,Cimbres,40602
18,Viseu,1801,Armamar,180106,Folgosa,48652
18,Viseu,1801,Armamar,180107,Fontelo,19810
18,Viseu,1801,Armamar,180109,Queimada,39110
18,Viseu,1801,Armamar,180110,Queimadela,22244
18,Viseu,1801,Armamar,180111,Santa Cruz,33447
18,Viseu,1801,Armamar,180114,São Cosmado,33604
18,Viseu,1801,Armamar,180115,São Martinho das Chãs,35087
18,Viseu,1801,Armamar,180118,Vacalar,32302
18,Viseu,1801,Armamar,180120,Armamar,46647
18,Viseu,1801,Armamar,180121,União das freguesias de Aricera e Goujoim,37091
18,Viseu,1801,Armamar,180122,União das freguesias de São Romão e Santiago,19847
18,Viseu,1801,Armamar,180123,União das freguesias de Vila Seca e Santo Adrião,31322
18,Viseu,1802,Carregal do Sal,180201,Beijós,1290
18,Viseu,1802,Carregal do Sal,180202,Cabanas de Viriato,24340
18,Viseu,1802,Carregal do Sal,180204,Oliveira do Conde,21908
18,Viseu,1802,Carregal do Sal,180206,Parada,44358
18,Viseu,1802,Carregal do Sal,180208,Carregal do Sal,7383
18,Viseu,1803,Castro Daire,180301,Almofala,27498
18,Viseu,1803,Castro Daire,180303,Cabril,38453
18,Viseu,1803,Castro Daire,180304,Castro Daire,20363
18,Viseu,1803,Castro Daire,180305,Cujó,47734
18,Viseu,1803,Castro Daire,180309,Gosende,45291
18,Viseu,1803,Castro Daire,180312,Mões,41439
18,Viseu,1803,Castro Daire,180313,Moledo,1946
18,Viseu,1803,Castro Daire,180314,Monteiras,39319
18,Viseu,1803,Castro Daire,180317,Pepim,31302
18,Viseu,1803,Castro Daire,180319,Pinheiro,17601
18,Viseu,1803,Castro Daire,180322,São Joaninho,43164
18,Viseu,1803,Castro Daire,180323,"União das freguesias de Mamouros, Alva e Ribolhos",38110
18,Viseu,1803,Castro Daire,180324,União das freguesias de Mezio e Moura Morta,38055
18,Viseu,1803,Castro Daire,180325,União das freguesias de Parada de Ester e Ester,15112
18,Viseu,1803,Castro Daire,180326,União das freguesias de Picão e Ermida,47477
18,Viseu,1803,Castro Daire,180327,União das freguesias de Reriz e Gafanhão,3565
18,Viseu,1804,Cinfães,180403,Cinfães,38441
18,Viseu,1804,Cinfães,180404,Espadanedo,31686
18,Viseu,1804,Cinfães,180405,Ferreiros de Tendais,11374
18,Viseu,1804,Cinfães,180406,Fornelos,34556
18,Viseu,1804,Cinfães,180408,Moimenta,41423
18,Viseu,1804,Cinfães,180409,Nespereira,47463
18,Viseu,1804,Cinfães,180410,Oliveira do Douro,40815
18,Viseu,1804,Cinfães,180412,Santiago de Piães,25116
18,Viseu,1804,Cinfães,180413,São Cristóvão de Nogueira,9884
18,Viseu,1804,Cinfães,180414,Souselo,44812
18,Viseu,1804,Cinfães,180415,Tarouquela,16072
18,Viseu,1804,Cinfães,180416,Tendais,2269
18,Viseu,1804,Cinfães,180417,Travanca,37723
18,Viseu,1804,Cinfães,180418,"União das freguesias de Alhões, Bustelo, Gralheira e Ramires",46109
18,Viseu,1805,Lamego,180502,Avões,7402
18,Viseu,1805,Lamego,180504,Britiande,12703
18,Viseu,1805,Lamego,180505,Cambres,1441
18,Viseu,1805,Lamego,180507,Ferreirim,29103
18,Viseu,1805,Lamego,180508,Ferreiros de Avões,20758
18,Viseu,1805,Lamego,180509,Figueira,27645
18,Viseu,1805,Lamego,180510,Lalim,10124
18,Viseu,1805,Lamego,180511,Lazarim,27263
18,Viseu,1805,Lamego,180516,Penajóia,45452
18,Viseu,1805,Lamego,180517,Penude,13562
18,Viseu,1805,Lamego,180519,Samodães,27094
18,Viseu,1805,Lamego,180520,Sande,33087
18,Viseu,1805,Lamego,180523,Várzea de Abrunhais,40273
18,Viseu,1805,Lamego,180524,Vila Nova de Souto d'El-Rei,31107
18,Viseu,1805,Lamego,180525,Lamego (Almacave e Sé),48423
18,Viseu,1805,Lamego,180526,"União das freguesias de Bigorne, Magueija e Pretarouca",47871
18,Viseu,1805,Lamego,180527,"União das freguesias de Cepões, Meijinhos e Melcões",4281
18,Viseu,1805,Lamego,180528,União das freguesias de Parada do Bispo e Valdigem,46453
18,Viseu,1806,Mangualde,180601,Abrunhosa-a-Velha,9249
18,Viseu,1806,Mangualde,180602,Alcafache,34192
18,Viseu,1806,Mangualde,180605,Cunha Baixa,13788
18,Viseu,1806,Mangualde,180606,Espinho,36958
18,Viseu,1806,Mangualde,180607,Fornos de Maceira Dão,21502
18,Viseu,1806,Mangualde,180608,Freixiosa,43599
18,Viseu,1806,Mangualde,180614,Quintela de Azurara,31550
18,Viseu,1806,Mangualde,180616,São João da Fresta,34637
18,Viseu,1806,Mangualde,180619,"União das freguesias de Mangualde, Mesquitela e Cunha Alta",24895
18,Viseu,1806,Mangualde,180620,União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato,20762
18,Viseu,1806,Mangualde,180621,União das freguesias de Santiago de Cassurrães e Póvoa de Cervães,11549
18,Viseu,1806,Mangualde,180622,"União das freguesias de Tavares (Chãs, Várzea e Travanca)",30324
18,Viseu,1807,Moimenta da Beira,180702,Alvite,35139
18,Viseu,1807,Moimenta da Beira,180703,Arcozelos,22634
18,Viseu,1807,Moimenta da Beira,180705,Baldos,36000
18,Viseu,1807,Moimenta da Beira,180706,Cabaços,23418
18,Viseu,1807,Moimenta da Beira,180707,Caria,44493
18,Viseu,1807,Moimenta da Beira,180708,Castelo,47446
18,Viseu,1807,Moimenta da Beira,180709,Leomil,44813
18,Viseu,1807,Moimenta da Beira,180710,Moimenta da Beira,42359
18,Viseu,1807,Moimenta da Beira,180713,Passô,45636
18,Viseu,1807,Moimenta da Beira,180716,Rua,17525
18,Viseu,1807,Moimenta da Beira,180717,Sarzedo,40181
18,Viseu,1807,Moimenta da Beira,180719,Sever,31931
18,Viseu,1807,Moimenta da Beira,180720,Vilar,12800
18,Viseu,1807,Moimenta da Beira,180721,União das freguesias de Paradinha e Nagosa,16355
18,Viseu,1807,Moimenta da Beira,180722,"União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz",18484
18,Viseu,1807,Moimenta da Beira,180723,União das freguesias de Peva e Segões,36774
18,Viseu,1808,Mortágua,180802,Cercosa,19762
18,Viseu,1808,Mortágua,180804,Espinho,14936
18,Viseu,1808,Mortágua,180805,Marmeleira,19704
18,Viseu,1808,Mortágua,180807,Pala,19140
18,Viseu,1808,Mortágua,180808,Sobral,46396
18,Viseu,1808,Mortágua,180809,Trezói,13784
18,Viseu,1808,Mortágua,180811,"União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça",45435
18,Viseu,1809,Nelas,180901,Canas de Senhorim,46402
18,Viseu,1809,Nelas,180903,Nelas,32247
18,Viseu,1809,Nelas,180905,Senhorim,20977
18,Viseu,1809,Nelas,180906,Vilar Seco,31644
18,Viseu,1809,Nelas,180908,Lapa do Lobo,23059
18,Viseu,1809,Nelas,180910,União das freguesias de Carvalhal Redondo e Aguieira,36932
